Timestamp,X,Y,Snelheid,Acceleration,dist to closest home,dist to closest visitor,Naam,Shirt,
6500,27.764,-17.699,1.42,-0.41,11.062,10.832,05_XX0002,5,
6500,21.1,-31.279,3.45,-3.98,7.017,6.835,06_XX0002,6,
6500,1.596,16.661,1.4,-0.12,4.279,18.943,04_XX0002,4,
6500,-6.175,-10.206,4.22,0.56,5.263,11.879,08_XX0002,8,
6500,2.651,-2.253,4.78,0.55,5.681,11.879,10_XX0002,10,
6500,,,0,0,0,0,23_XX0002,23,
6500,19.102,-11.196,5.87,0.11,0.911,10.17,07_XX0002,7,
6500,-11.63,1.476,3.08,-0.03,9.094,12.893,09_XX0002,9,
6500,16.383,-26.333,4.37,-3.43,2.62,6.835,11_XX0002,11,
6500,,,0,0,0,0,21_XX0002,21,
6500,,,0,0,0,0,25_XX0002,25,
6500,0,0,0,,,,,,
6500,0,0,0,,,,,,
6600,23.224,-9.335,14.92,-9.97,5.519,4.712,ball,5,
6600,-44.397,-0.069,1.18,-0.09,37.436,33.016,01_XX0001,1,
6600,,,0,0,0,0,03_XX0001,3,
6600,7.189,-25.024,2.32,-1.17,8.398,9.248,04_XX0001,4,
6600,-9.685,-14.089,3.12,0.13,14.431,5.039,05_XX0001,5,
6600,-2.632,16.365,2.46,0.19,17.808,4.347,15_XX0001,15,
6600,-2.733,-1.442,3.55,0.3,14.075,5.825,29_XX0001,29,
6600,18.533,-12.242,5.04,2.18,12.765,0.807,06_XX0001,6,
6600,5.774,-12.656,3.95,-0.45,12.449,10.423,10_XX0001,10,
6600,,,0,0,0,0,18_XX0001,18,
6600,,,0,0,0,0,23_XX0001,23,
6600,,,0,0,0,0,11_XX0001,11,
6600,22.608,0.898,2.86,-0.46,13.758,5.228,14_XX0001,14,
6600,14.621,-28.932,4.86,-1.7,8.398,2.698,17_XX0001,17,
6600,45.58,-0.736,1,-0.4,23.03,20.202,26_XX0002,26,
6600,21.816,9.015,3.42,-0.84,8.156,12.985,02_XX0002,2,
6600,25.557,-3.419,2.11,-1.11,5.228,10.519,03_XX0002,3,
6600,27.907,-17.728,1.37,-0.53,10.861,10.516,05_XX0002,5,
6600,20.808,-31.549,3.07,-3.51,6.717,6.576,06_XX0002,6,
6600,1.71,16.583,1.39,-0.15,4.347,19.24,04_XX0002,4,
6600,-6.043,-10.605,4.28,0.62,5.039,12.046,08_XX0002,8,
6600,2.973,-2.616,4.82,0.39,5.825,12.046,10_XX0002,10,
6600,,,0,0,0,0,23_XX0002,23,
6600,19.214,-11.811,5.86,-0.22,0.807,10.516,07_XX0002,7,
6600,-11.407,1.267,3.08,-0.01,9.088,13.028,09_XX0002,9,
6600,16.266,-26.794,4,-3.87,2.698,6.576,11_XX0002,11,
6600,,,0,0,0,0,21_XX0002,21,
6600,,,0,0,0,0,25_XX0002,25,
6600,0,0,0,,,,,,
6600,0,0,0,,,,,,
6700,23.949,-7.78,14.89,-2.2,7.277,4.525,ball,5,
6700,-44.298,-0.108,1.18,0.06,37.626,33.129,01_XX0001,1,
6700,,,0,0,0,0,03_XX0001,3,
6700,7.321,-25.221,2.21,-1.12,8.382,9.042,04_XX0001,4,
6700,-9.443,-14.281,3.14,0.14,14.306,4.804,05_XX0001,5,
6700,-2.58,16.115,2.47,0.09,17.863,4.42,15_XX0001,15,
6700,-2.545,-1.748,3.58,0.29,14.107,5.972,29_XX0001,29,
6700,18.614,-12.73,5.27,2.29,12.563,0.752,06_XX0001,6,
6700,6.053,-12.931,3.92,-0.18,12.355,10.316,10_XX0001,10,
6700,,,0,0,0,0,18_XX0001,18,
6700,,,0,0,0,0,23_XX0001,23,
6700,,,0,0,0,0,11_XX0001,11,
6700,22.767,0.692,2.83,-0.18,14.05,5.185,14_XX0001,14,
6700,14.542,-29.477,4.62,-3.06,8.382,2.785,17_XX0001,17,
6700,45.633,-0.815,0.96,-0.4,22.916,20.149,26_XX0002,26,
6700,22.046,8.766,3.33,-0.88,8.107,12.887,02_XX0002,2,
6700,25.677,-3.599,1.99,-1.19,5.185,10.894,03_XX0002,3,
6700,28.036,-17.772,1.31,-0.6,10.686,10.233,05_XX0002,5,
6700,20.572,-31.764,2.75,-3.09,6.449,6.359,06_XX0002,6,
6700,1.823,16.502,1.37,-0.18,4.42,19.548,04_XX0002,4,
6700,-5.917,-11.019,4.35,0.67,4.804,12.22,08_XX0002,8,
6700,3.296,-2.99,4.86,0.31,5.972,12.22,10_XX0002,10,
6700,,,0,0,0,0,23_XX0002,23,
6700,19.305,-12.435,5.82,-0.64,0.752,10.233,07_XX0002,7,
6700,-11.189,1.055,3.08,0.02,9.087,13.175,09_XX0002,9,
6700,16.144,-27.199,3.61,-3.6,2.785,6.359,11_XX0002,11,
6700,,,0,0,0,0,21_XX0002,21,
6700,,,0,0,0,0,25_XX0002,25,
6700,0,0,0,,,,,,
6700,0,0,0,,,,,,
6800,24.465,-6.651,13.6,-10.09,7.293,3.168,ball,5,
6800,-44.193,-0.152,1.19,0.15,37.813,33.233,01_XX0001,1,
6800,,,0,0,0,0,03_XX0001,3,
6800,7.432,-25.411,2.1,-0.95,8.401,8.846,04_XX0001,4,
6800,-9.199,-14.477,3.15,0.17,14.183,4.559,05_XX0001,5,
6800,-2.527,15.868,2.48,0,17.923,4.494,15_XX0001,15,
6800,-2.356,-2.054,3.61,0.3,14.121,6.12,29_XX0001,29,
6800,18.646,-13.261,5.49,2.21,12.326,0.755,06_XX0001,6,
6800,6.321,-13.195,3.91,-0.13,12.267,10.186,10_XX0001,10,
6800,,,0,0,0,0,18_XX0001,18,
6800,,,0,0,0,0,23_XX0001,23,
6800,,,0,0,0,0,11_XX0001,11,
6800,22.896,0.471,2.82,0,14.375,5.134,14_XX0001,14,
6800,14.487,-29.972,4.25,-4.44,8.401,2.879,17_XX0001,17,
6800,45.682,-0.893,0.92,-0.39,22.826,20.102,26_XX0002,26,
6800,22.263,8.509,3.24,-0.87,8.063,12.777,02_XX0002,2,
6800,25.787,-3.772,1.87,-1.22,5.134,11.282,03_XX0002,3,
6800,28.15,-17.828,1.25,-0.61,10.544,9.993,05_XX0002,5,
6800,20.4,-31.906,2.45,-2.82,6.221,6.189,06_XX0002,6,
6800,1.933,16.419,1.35,-0.21,4.494,19.864,04_XX0002,4,
6800,-5.795,-11.445,4.42,0.71,4.559,12.401,08_XX0002,8,
6800,3.62,-3.373,4.89,0.29,6.12,12.401,10_XX0002,10,
6800,,,0,0,0,0,23_XX0002,23,
6800,19.372,-13.052,5.73,-1.12,0.755,9.993,07_XX0002,7,
6800,-10.975,0.837,3.08,0.04,9.091,13.33,09_XX0002,9,
6800,16.019,-27.535,3.28,-2.99,2.879,6.189,11_XX0002,11,
6800,,,0,0,0,0,21_XX0002,21,
6800,,,0,0,0,0,25_XX0002,25,
6800,0,0,0,,,,,,
6800,0,0,0,,,,,,
6900,24.71,-6.084,12.87,-14.77,6.543,2.448,ball,5,
6900,-44.083,-0.205,1.21,0.16,37.997,33.329,01_XX0001,1,
6900,,,0,0,0,0,03_XX0001,3,
6900,7.514,-25.594,2.02,-0.67,8.443,8.659,04_XX0001,4,
6900,-8.95,-14.676,3.17,0.2,14.06,4.306,05_XX0001,5,
6900,-2.476,15.626,2.47,-0.08,17.99,4.571,15_XX0001,15,
6900,-2.166,-2.361,3.64,0.33,14.06,6.264,29_XX0001,29,
6900,18.623,-13.834,5.71,1.97,12.054,0.812,06_XX0001,6,
6900,6.575,-13.451,3.89,-0.33,12.054,10.044,10_XX0001,10,
6900,,,0,0,0,0,18_XX0001,18,
6900,,,0,0,0,0,23_XX0001,23,
6900,,,0,0,0,0,11_XX0001,11,
6900,22.999,0.231,2.82,0.05,14.731,5.067,14_XX0001,14,
6900,14.452,-30.407,3.74,-5.54,8.443,2.988,17_XX0001,17,
6900,45.728,-0.969,0.88,-0.39,22.761,20.065,26_XX0002,26,
6900,22.466,8.248,3.16,-0.84,8.035,12.653,02_XX0002,2,
6900,25.883,-3.935,1.75,-1.22,5.067,11.672,03_XX0002,3,
6900,28.245,-17.896,1.19,-0.58,10.444,9.799,05_XX0002,5,
6900,20.291,-31.97,2.18,-2.56,6.045,6.071,06_XX0002,6,
6900,2.04,16.332,1.33,-0.25,4.571,20.181,04_XX0002,4,
6900,-5.675,-11.88,4.49,0.72,4.306,12.586,08_XX0002,8,
6900,3.94,-3.759,4.92,0.29,6.264,12.586,10_XX0002,10,
6900,,,0,0,0,0,23_XX0002,23,
6900,19.414,-13.65,5.6,-1.62,0.812,9.799,07_XX0002,7,
6900,-10.764,0.614,3.09,0.07,9.099,13.491,09_XX0002,9,
6900,15.891,-27.788,3.02,-2.32,2.988,6.071,11_XX0002,11,
6900,,,0,0,0,0,21_XX0002,21,
6900,,,0,0,0,0,25_XX0002,25,
6900,0,0,0,,,,,,
6900,0,0,0,,,,,,
7000,24.729,-5.966,10.56,-21.92,6.161,2.25,ball,5,
7000,-43.968,-0.268,1.22,0.11,38.176,33.418,01_XX0001,1,
7000,,,0,0,0,0,03_XX0001,3,
7000,7.564,-25.768,1.97,-0.31,8.497,8.479,04_XX0001,4,
7000,-8.698,-14.877,3.19,0.2,13.936,4.049,05_XX0001,5,
7000,-2.429,15.388,2.46,-0.16,18.063,4.651,15_XX0001,15,
7000,-1.975,-2.669,3.68,0.32,13.936,6.398,29_XX0001,29,
7000,18.544,-14.44,5.89,1.61,11.748,0.915,06_XX0001,6,
7000,6.818,-13.714,3.84,-0.56,11.748,9.907,10_XX0001,10,
7000,,,0,0,0,0,18_XX0001,18,
7000,,,0,0,0,0,23_XX0001,23,
7000,,,0,0,0,0,11_XX0001,11,
7000,23.077,-0.03,2.83,-0.03,15.106,4.977,14_XX0001,14,
7000,14.429,-30.775,3.18,-5.26,8.497,3.131,17_XX0001,17,
7000,45.774,-1.044,0.84,-0.39,22.72,20.043,26_XX0002,26,
7000,22.654,7.99,3.08,-0.83,8.031,12.52,02_XX0002,2,
7000,25.963,-4.085,1.63,-1.18,4.977,12.057,03_XX0002,3,
7000,28.319,-17.973,1.13,-0.54,10.394,9.648,05_XX0002,5,
7000,20.238,-31.958,1.94,-2.15,5.928,6.015,06_XX0002,6,
7000,2.143,16.243,1.3,-0.3,4.651,20.317,04_XX0002,4,
7000,-5.556,-12.322,4.56,0.68,4.049,12.768,08_XX0002,8,
7000,4.25,-4.145,4.94,0.25,6.398,12.768,10_XX0002,10,
7000,,,0,0,0,0,23_XX0002,23,
7000,19.431,-14.219,5.41,-2.05,0.915,9.648,07_XX0002,7,
7000,-10.556,0.385,3.1,0.11,9.109,13.655,09_XX0002,9,
7000,15.76,-27.942,2.82,-1.65,3.131,6.015,11_XX0002,11,
7000,,,0,0,0,0,21_XX0002,21,
7000,,,0,0,0,0,25_XX0002,25,
7000,0,0,0,,,,,,
7000,0,0,0,,,,,,
7100,24.492,-6.358,8.55,-12.67,6.194,2.629,ball,5,
7100,-43.851,-0.339,1.23,0.02,38.352,33.503,01_XX0001,1,
7100,,,0,0,0,0,03_XX0001,3,
7100,7.577,-25.933,1.96,0.09,8.552,8.309,04_XX0001,4,
7100,-8.445,-15.078,3.21,0.16,13.811,3.795,05_XX0001,5,
7100,-2.386,15.151,2.44,-0.22,18.141,4.735,15_XX0001,15,
7100,-1.784,-2.98,3.71,0.28,13.811,6.519,29_XX0001,29,
7100,18.414,-15.064,6.03,1.17,11.407,1.06,06_XX0001,6,
7100,7.057,-14,3.78,-0.67,11.407,9.793,10_XX0001,10,
7100,,,0,0,0,0,18_XX0001,18,
7100,,,0,0,0,0,23_XX0001,23,
7100,,,0,0,0,0,11_XX0001,11,
7100,23.133,-0.315,2.82,-0.19,15.485,4.86,14_XX0001,14,
7100,14.412,-31.073,2.69,-4.44,8.552,3.319,17_XX0001,17,
7100,45.819,-1.118,0.81,-0.37,22.701,20.037,26_XX0002,26,
7100,22.824,7.737,2.99,-0.9,8.058,12.378,02_XX0002,2,
7100,26.024,-4.221,1.51,-1.11,4.86,12.378,03_XX0002,3,
7100,28.373,-18.06,1.08,-0.52,10.399,9.535,05_XX0002,5,
7100,20.23,-31.878,1.76,-1.51,5.874,6.027,06_XX0002,6,
7100,2.241,16.154,1.27,-0.34,4.735,20.365,04_XX0002,4,
7100,-5.435,-12.766,4.62,0.6,3.795,12.939,08_XX0002,8,
7100,4.548,-4.534,4.96,0.17,6.519,12.939,10_XX0002,10,
7100,,,0,0,0,0,23_XX0002,23,
7100,19.429,-14.755,5.19,-2.4,1.06,9.535,07_XX0002,7,
7100,-10.352,0.149,3.11,0.13,9.122,13.82,09_XX0002,9,
7100,15.629,-27.986,2.69,-0.99,3.319,6.027,11_XX0002,11,
7100,,,0,0,0,0,21_XX0002,21,
7100,,,0,0,0,0,25_XX0002,25,
7100,0,0,0,,,,,,
7100,0,0,0,,,,,,
7200,24.024,-7.205,7.51,-2.73,6.642,3.514,ball,5,
7200,-43.736,-0.413,1.23,-0.09,38.527,33.586,01_XX0001,1,
7200,,,0,0,0,0,03_XX0001,3,
7200,7.549,-26.089,1.99,0.51,8.601,8.158,04_XX0001,4,
7200,-8.193,-15.282,3.22,0.06,13.683,3.55,05_XX0001,5,
7200,-2.349,14.913,2.42,-0.26,18.225,4.823,15_XX0001,15,
7200,-1.594,-3.296,3.73,0.22,13.683,6.627,29_XX0001,29,
7200,18.242,-15.691,6.12,0.67,11.032,1.245,06_XX0001,6,
7200,7.295,-14.319,3.71,-0.61,11.032,9.706,10_XX0001,10,
7200,,,0,0,0,0,18_XX0001,18,
7200,,,0,0,0,0,23_XX0001,23,
7200,,,0,0,0,0,11_XX0001,11,
7200,23.168,-0.619,2.79,-0.37,15.857,4.722,14_XX0001,14,
7200,14.396,-31.294,2.3,-3.51,8.601,3.55,17_XX0001,17,
7200,45.865,-1.186,0.77,-0.32,22.704,20.049,26_XX0002,26,
7200,22.973,7.487,2.89,-1.02,8.109,12.231,02_XX0002,2,
7200,26.067,-4.346,1.41,-0.98,4.722,12.231,03_XX0002,3,
7200,28.408,-18.154,1.03,-0.49,10.46,9.455,05_XX0002,5,
7200,20.254,-31.741,1.65,-0.66,5.875,6.099,06_XX0002,6,
7200,2.335,16.065,1.23,-0.36,4.823,20.418,04_XX0002,4,
7200,-5.308,-13.214,4.68,0.53,3.55,13.089,08_XX0002,8,
7200,4.828,-4.932,4.98,0.09,6.627,13.089,10_XX0002,10,
7200,,,0,0,0,0,23_XX0002,23,
7200,19.408,-15.255,4.93,-2.68,1.245,9.455,07_XX0002,7,
7200,-10.151,-0.091,3.13,0.15,9.138,13.988,09_XX0002,9,
7200,15.499,-27.92,2.62,-0.32,3.55,6.099,11_XX0002,11,
7200,,,0,0,0,0,21_XX0002,21,
7200,,,0,0,0,0,25_XX0002,25,
7200,0,0,0,,,,,,
7200,0,0,0,,,,,,
7300,23.339,-8.516,8.7,10.69,7.587,4.899,ball,5,
7300,-43.625,-0.486,1.21,-0.21,38.706,33.67,01_XX0001,1,
7300,,,0,0,0,0,03_XX0001,3,
7300,7.478,-26.236,2.06,0.95,8.643,8.041,04_XX0001,4,
7300,-7.947,-15.492,3.22,-0.04,13.555,3.323,05_XX0001,5,
7300,-2.317,14.673,2.39,-0.26,18.316,4.917,15_XX0001,15,
7300,-1.406,-3.62,3.75,0.19,13.555,6.721,29_XX0001,29,
7300,18.032,-16.307,6.16,0.13,10.637,1.459,06_XX0001,6,
7300,7.523,-14.661,3.66,-0.48,10.637,9.627,10_XX0001,10,
7300,,,0,0,0,0,18_XX0001,18,
7300,,,0,0,0,0,23_XX0001,23,
7300,,,0,0,0,0,11_XX0001,11,
7300,23.182,-0.931,2.74,-0.57,16.216,4.576,14_XX0001,14,
7300,14.384,-31.433,1.99,-2.51,8.643,3.806,17_XX0001,17,
7300,45.91,-1.248,0.74,-0.25,22.73,20.078,26_XX0002,26,
7300,23.097,7.238,2.79,-1.12,8.17,12.079,02_XX0002,2,
7300,26.091,-4.464,1.32,-0.78,4.576,12.079,03_XX0002,3,
7300,28.427,-18.253,0.98,-0.42,10.575,9.406,05_XX0002,5,
7300,20.292,-31.564,1.63,0.3,5.91,6.22,06_XX0002,6,
7300,2.423,15.98,1.2,-0.36,4.917,20.479,04_XX0002,4,
7300,-5.172,-13.664,4.73,0.47,3.323,13.208,08_XX0002,8,
7300,5.089,-5.347,4.98,0.06,6.721,13.208,10_XX0002,10,
7300,,,0,0,0,0,23_XX0002,23,
7300,19.368,-15.721,4.65,-2.85,1.459,9.406,07_XX0002,7,
7300,-9.955,-0.335,3.14,0.12,9.158,14.161,09_XX0002,9,
7300,15.373,-27.758,2.62,0.37,3.806,6.22,11_XX0002,11,
7300,,,0,0,0,0,21_XX0002,21,
7300,,,0,0,0,0,25_XX0002,25,
7300,0,0,0,,,,,,
7300,0,0,0,,,,,,
7400,22.5,-10.156,9.82,11.8,8.227,6.64,ball,5,
7400,-43.519,-0.552,1.18,-0.33,38.889,33.756,01_XX0001,1,
7400,,,0,0,0,0,03_XX0001,3,
7400,7.362,-26.377,2.18,1.41,8.686,7.97,04_XX0001,4,
7400,-7.707,-15.713,3.21,-0.09,13.431,3.123,05_XX0001,5,
7400,-2.287,14.432,2.37,-0.24,18.416,5.013,15_XX0001,15,
7400,-1.219,-3.953,3.77,0.22,13.431,6.797,29_XX0001,29,
7400,17.792,-16.902,6.14,-0.43,10.243,1.688,06_XX0001,6,
7400,7.726,-15.004,3.61,-0.4,10.243,9.528,10_XX0001,10,
7400,,,0,0,0,0,18_XX0001,18,
7400,,,0,0,0,0,23_XX0001,23,
7400,,,0,0,0,0,11_XX0001,11,
7400,23.177,-1.238,2.67,-0.77,16.564,4.436,14_XX0001,14,
7400,14.384,-31.489,1.79,-1.48,8.686,4.062,17_XX0001,17,
7400,45.955,-1.302,0.72,-0.19,22.778,20.125,26_XX0002,26,
7400,23.194,6.986,2.67,-1.15,8.224,11.921,02_XX0002,2,
7400,26.099,-4.576,1.25,-0.51,4.436,11.921,03_XX0002,3,
7400,28.434,-18.353,0.95,-0.29,10.741,9.388,05_XX0002,5,
7400,20.331,-31.363,1.71,1.18,5.949,6.372,06_XX0002,6,
7400,2.507,15.898,1.16,-0.34,5.013,20.549,04_XX0002,4,
7400,-5.023,-14.116,4.77,0.45,3.123,13.288,08_XX0002,8,
7400,5.327,-5.783,4.99,0.07,6.797,13.288,10_XX0002,10,
7400,,,0,0,0,0,23_XX0002,23,
7400,19.307,-16.158,4.37,-2.84,1.688,9.388,07_XX0002,7,
7400,-9.764,-0.585,3.15,0.06,9.185,14.337,09_XX0002,9,
7400,15.249,-27.52,2.7,1.09,4.062,6.372,11_XX0002,11,
7400,,,0,0,0,0,21_XX0002,21,
7400,,,0,0,0,0,25_XX0002,25,
7400,0,0,0,,,,,,
7400,0,0,0,,,,,,
7500,20.256,-14.541,10.67,7.62,4.004,2.278,ball,5,
7500,-43.419,-0.61,1.15,-0.42,39.076,33.841,01_XX0001,1,
7500,,,0,0,0,0,03_XX0001,3,
7500,7.201,-26.512,2.34,1.88,8.742,7.956,04_XX0001,4,
7500,-7.477,-15.944,3.21,-0.04,13.314,2.958,05_XX0001,5,
7500,-2.262,14.192,2.35,-0.2,18.525,5.112,15_XX0001,15,
7500,-1.034,-4.293,3.8,0.34,13.314,6.854,29_XX0001,29,
7500,17.525,-17.469,6.07,-0.94,9.865,1.918,06_XX0001,6,
7500,7.894,-15.331,3.57,-0.47,9.865,9.393,10_XX0001,10,
7500,,,0,0,0,0,18_XX0001,18,
7500,,,0,0,0,0,23_XX0001,23,
7500,,,0,0,0,0,11_XX0001,11,
7500,23.15,-1.525,2.59,-0.96,16.907,4.316,14_XX0001,14,
7500,14.402,-31.467,1.7,-0.47,8.742,4.296,17_XX0001,17,
7500,45.998,-1.35,0.7,-0.13,22.848,20.185,26_XX0002,26,
7500,23.263,6.731,2.56,-1.07,8.257,11.761,02_XX0002,2,
7500,26.09,-4.685,1.22,-0.2,4.316,11.761,03_XX0002,3,
7500,28.432,-18.45,0.93,-0.14,10.951,9.403,05_XX0002,5,
7500,20.359,-31.152,1.85,1.46,5.965,6.54,06_XX0002,6,
7500,2.585,15.819,1.13,-0.26,5.112,20.628,04_XX0002,4,
7500,-4.859,-14.567,4.82,0.46,2.958,13.322,08_XX0002,8,
7500,5.538,-6.239,5,0.08,6.854,13.322,10_XX0002,10,
7500,,,0,0,0,0,23_XX0002,23,
7500,19.219,-16.569,4.09,-2.61,1.918,9.403,07_XX0002,7,
7500,-9.579,-0.84,3.15,-0.05,9.216,14.516,09_XX0002,9,
7500,15.124,-27.233,2.84,1.68,4.296,6.54,11_XX0002,11,
7500,,,0,0,0,0,21_XX0002,21,
7500,,,0,0,0,0,25_XX0002,25,
7500,0,0,0,,,,,,
7500,0,0,0,,,,,,
7600,17.837,-19.213,11.06,0.63,1.353,2.591,ball,5,
7600,-43.322,-0.659,1.1,-0.47,39.262,33.924,01_XX0001,1,
7600,,,0,0,0,0,03_XX0001,3,
7600,6.998,-26.638,2.56,2.32,8.827,8,04_XX0001,4,
7600,-7.261,-16.186,3.21,0.15,13.21,2.835,05_XX0001,5,
7600,-2.242,13.955,2.33,-0.18,18.642,5.213,15_XX0001,15,
7600,-0.852,-4.635,3.84,0.53,13.21,6.889,29_XX0001,29,
7600,17.235,-18.002,5.96,-1.36,9.505,2.144,06_XX0001,6,
7600,8.027,-15.646,3.52,-0.69,9.505,9.228,10_XX0001,10,
7600,,,0,0,0,0,18_XX0001,18,
7600,,,0,0,0,0,23_XX0001,23,
7600,,,0,0,0,0,11_XX0001,11,
7600,23.102,-1.781,2.48,-1.1,17.249,4.223,14_XX0001,14,
7600,14.443,-31.381,1.7,0.49,8.827,4.499,17_XX0001,17,
7600,46.036,-1.399,0.69,-0.08,22.937,20.256,26_XX0002,26,
7600,23.302,6.479,2.46,-0.91,8.262,11.603,02_XX0002,2,
7600,26.066,-4.79,1.21,0.12,4.223,11.603,03_XX0002,3,
7600,28.419,-18.542,0.92,0.01,11.197,9.448,05_XX0002,5,
7600,20.367,-30.941,1.98,0.99,5.941,6.714,06_XX0002,6,
7600,2.656,15.741,1.11,-0.12,5.213,20.715,04_XX0002,4,
7600,-4.678,-15.017,4.86,0.49,2.835,13.306,08_XX0002,8,
7600,5.717,-6.712,5,0.02,6.889,13.306,10_XX0002,10,
7600,,,0,0,0,0,23_XX0002,23,
7600,19.106,-16.954,3.85,-2.18,2.144,9.448,07_XX0002,7,
7600,-9.402,-1.103,3.14,-0.17,9.25,14.694,09_XX0002,9,
7600,14.993,-26.916,3.02,1.78,4.499,6.714,11_XX0002,11,
7600,,,0,0,0,0,21_XX0002,21,
7600,,,0,0,0,0,25_XX0002,25,
7600,0,0,0,,,,,,
7600,0,0,0,,,,,,
7700,18.099,-18.593,10.97,-3.14,1.179,1.555,ball,5,
7700,-43.228,-0.7,1.05,-0.46,39.443,34.002,01_XX0001,1,
7700,,,0,0,0,0,03_XX0001,3,
7700,6.757,-26.755,2.81,2.66,8.956,8.099,04_XX0001,4,
7700,-7.06,-16.435,3.24,0.42,13.118,2.758,05_XX0001,5,
7700,-2.231,13.724,2.31,-0.18,18.765,5.316,15_XX0001,15,
7700,-0.674,-4.976,3.9,0.71,13.118,6.903,29_XX0001,29,
7700,16.924,-18.501,5.81,-1.66,9.158,2.371,06_XX0001,6,
7700,8.126,-15.958,3.44,-0.9,9.158,9.048,10_XX0001,10,
7700,,,0,0,0,0,18_XX0001,18,
7700,,,0,0,0,0,23_XX0001,23,
7700,,,0,0,0,0,11_XX0001,11,
7700,23.032,-2.003,2.37,-1.14,17.593,4.16,14_XX0001,14,
7700,14.507,-31.244,1.79,1.42,8.956,4.67,17_XX0001,17,
7700,46.066,-1.451,0.69,-0.03,23.041,20.336,26_XX0002,26,
7700,23.314,6.235,2.38,-0.72,8.243,11.454,02_XX0002,2,
7700,26.024,-4.893,1.24,0.42,4.16,11.454,03_XX0002,3,
7700,28.394,-18.624,0.93,0.16,11.471,9.516,05_XX0002,5,
7700,20.352,-30.733,2.05,0.58,5.868,6.886,06_XX0002,6,
7700,2.72,15.659,1.11,0.07,5.316,20.809,04_XX0002,4,
7700,-4.479,-15.464,4.91,0.51,2.758,13.238,08_XX0002,8,
7700,5.862,-7.198,5,-0.09,6.903,13.238,10_XX0002,10,
7700,,,0,0,0,0,23_XX0002,23,
7700,18.97,-17.304,3.66,-1.68,2.371,9.516,07_XX0002,7,
7700,-9.233,-1.374,3.12,-0.29,9.285,14.87,09_XX0002,9,
7700,14.854,-26.587,3.17,1.15,4.67,6.886,11_XX0002,11,
7700,,,0,0,0,0,21_XX0002,21,
7700,,,0,0,0,0,25_XX0002,25,
7700,0,0,0,,,,,,
7700,0,0,0,,,,,,
7800,18.015,-18.76,10.35,-7.91,1.439,1.402,ball,5,
7800,-43.136,-0.736,1.01,-0.4,39.614,34.074,01_XX0001,1,
7800,,,0,0,0,0,03_XX0001,3,
7800,6.483,-26.859,3.08,2.85,9.135,8.245,04_XX0001,4,
7800,-6.876,-16.69,3.3,0.71,13.037,2.729,05_XX0001,5,
7800,-2.232,13.498,2.29,-0.18,18.893,5.42,15_XX0001,15,
7800,-0.504,-5.315,3.98,0.84,13.037,6.896,29_XX0001,29,
7800,16.592,-18.967,5.63,-1.84,8.821,2.607,06_XX0001,6,
7800,8.193,-16.272,3.34,-0.87,8.821,8.861,10_XX0001,10,
7800,,,0,0,0,0,18_XX0001,18,
7800,,,0,0,0,0,23_XX0001,23,
7800,,,0,0,0,0,11_XX0001,11,
7800,22.94,-2.19,2.26,-1.06,17.938,4.123,14_XX0001,14,
7800,14.592,-31.066,1.98,2.29,9.135,4.811,17_XX0001,17,
7800,46.088,-1.511,0.69,0.04,23.158,20.422,26_XX0002,26,
7800,23.298,6.007,2.32,-0.54,8.205,11.318,02_XX0002,2,
7800,25.964,-4.993,1.3,0.65,4.123,11.318,03_XX0002,3,
7800,28.355,-18.695,0.95,0.32,11.767,9.598,05_XX0002,5,
7800,20.312,-30.532,2.1,0.37,5.745,7.05,06_XX0002,6,
7800,2.775,15.573,1.13,0.31,5.42,20.907,04_XX0002,4,
7800,-4.262,-15.906,4.96,0.45,2.729,13.118,08_XX0002,8,
7800,5.968,-7.694,4.98,-0.22,6.896,13.118,10_XX0002,10,
7800,,,0,0,0,0,23_XX0002,23,
7800,18.819,-17.611,3.51,-1.26,2.607,9.574,07_XX0002,7,
7800,-9.075,-1.652,3.08,-0.41,9.321,15.045,09_XX0002,9,
7800,14.707,-26.257,3.25,0.34,4.811,7.05,11_XX0002,11,
7800,,,0,0,0,0,21_XX0002,21,
7800,,,0,0,0,0,25_XX0002,25,
7800,0,0,0,,,,,,
7800,0,0,0,,,,,,
7900,17.029,-20.184,9.36,-1.38,1.111,2.823,ball,5,
7900,-43.046,-0.77,0.97,-0.32,39.777,34.139,01_XX0001,1,
7900,,,0,0,0,0,03_XX0001,3,
7900,6.179,-26.951,3.37,2.89,9.371,8.434,04_XX0001,4,
7900,-6.709,-16.952,3.38,0.92,12.962,2.749,05_XX0001,5,
7900,-2.246,13.276,2.27,-0.18,19.032,5.52,15_XX0001,15,
7900,-0.343,-5.66,4.07,0.87,12.962,6.866,29_XX0001,29,
7900,16.241,-19.401,5.44,-1.96,8.494,2.855,06_XX0001,6,
7900,8.226,-16.588,3.27,-0.58,8.494,8.672,10_XX0001,10,
7900,,,0,0,0,0,18_XX0001,18,
7900,,,0,0,0,0,23_XX0001,23,
7900,,,0,0,0,0,11_XX0001,11,
7900,22.826,-2.347,2.16,-0.88,18.282,4.11,14_XX0001,14,
7900,14.698,-30.854,2.25,2.99,9.371,4.921,17_XX0001,17,
7900,46.099,-1.577,0.7,0.11,23.286,20.516,26_XX0002,26,
7900,23.255,5.795,2.27,-0.4,8.154,11.199,02_XX0002,2,
